|datasheet_id|keyword|model|is_faction_keyword|Unnamed: 4
3621|903|Grenades||False|
3622|903|Infantry||False|
3623|903|Imperium||False|
3624|903|Battleline||False|
3625|903|Battle Sisters Squad||False|
3626|904|Adepta Sororitas||True|
3627|904|Imperium||False|
3628|904|Seraphim Squad||False|
3629|904|Grenades||False|
3630|904|Jump Pack||False|
3631|904|Infantry||False|
3632|904|Fly||False|
3633|907|Adepta Sororitas||True|
3634|907|Repentia Squad||False|
3635|907|Imperium||False|
3636|907|Grenades||False|
3637|907|Infantry||False|
3638|907|Penitent||False|
3639|908|Adepta Sororitas||True|
3640|908|Retributor Squad||False|
3641|908|Imperium||False|
3642|908|Grenades||False|
3643|908|Infantry||False|
3644|909|Adepta Sororitas||True|
3645|909|Infantry||False|
3646|909|Grenades||False|
3647|909|Imperium||False|
3648|909|Dominion Squad||False|
3649|910|Adepta Sororitas||True|
3650|910|Vehicle||False|
3651|910|Transport||False|
3652|910|Dedicated Transport||False|
3653|910|Smoke||False|
3654|910|Imperium||False|
3655|910|Sororitas Rhino||False|
3656|911|Adepta Sororitas||True|
3657|911|Smoke||False|
3658|911|Imperium||False|
3659|911|Vehicle||False|
3660|911|Transport||False|
3661|911|Dedicated Transport||False|
3662|911|Immolator||False|
3663|912|Adepta Sororitas||True|
3664|912|Vehicle||False|
3665|912|Smoke||False|
3666|912|Imperium||False|
3667|912|Exorcist||False|
3668|914|Unaligned||True|
3669|914|Unaligned Forces||True|
3670|914|Vehicle||False|
3671|914|Transport||False|
3672|914|Bastion||False|
3673|914|Towering||False|
3674|914|Fortification||False|
3675|917|Unaligned Forces||True|
3676|917|Unaligned||True|
3677|917|Wall of Martyrs||False|
3678|917|Vehicle||False|
3679|917|Fortification||False|
3680|917|Vengeance Weapon Battery||False|
3681|918|Unaligned||True|
3682|918|Unaligned Forces||True|
3683|918|Fortification||False|
3684|918|Transport||False|
3685|918|Vehicle||False|
3686|918|Wall of Martyrs||False|
3687|918|Firestorm Redoubt||False|
3688|919|Unaligned Forces||True|
3689|919|Unaligned||True|
3690|919|Transport||False|
3691|919|Fortification||False|
3692|919|Vehicle||False|
3693|919|Towering||False|
3694|919|Plasma Obliterator||False|
3695|920|Unaligned Forces||True|
3696|920|Unaligned||True|
3697|920|Fortification||False|
3698|920|Titanic||False|
3699|920|Vehicle||False|
3700|920|Transport||False|
3701|920|Wall of Martyrs||False|
3702|920|Macro-cannon Aquila Strongpoint||False|
3703|921|Unaligned||True|
3704|921|Unaligned Forces||True|
3705|921|Fortification||False|
3706|921|Titanic||False|
3707|921|Vortex Missile Strongpoint||False|
3708|921|Wall of Martyrs||False|
3709|921|Transport||False|
3710|921|Vehicle||False|
3711|922|Unaligned Forces||True|
3712|922|Unaligned||True|
3713|922|Void Shield Generator||False|
3714|922|Fortification||False|
3715|923|Unaligned Forces||True|
3716|923|Unaligned||True|
3717|923|Fortification||False|
3718|923|Skyshield Landing Pad||False|
3719|924|Heretic Astartes||True|
3720|924|Terminator||False|
3721|924|Epic Hero||False|
3722|924|Character||False|
3723|924|Infantry||False|
3724|924|Abaddon the Despoiler||False|
3725|924|Chaos||False|
3726|924|Chaos Undivided||False|
3727|925|Heretic Astartes||True|
3728|925|Chaos Undivided||False|
3729|925|Epic Hero||False|
3730|925|Character||False|
3731|925|Infantry||False|
3732|925|Huron Blackheart||False|
3733|925|Chaos||False|
3734|926|Heretic Astartes||True|
3735|926|Chaos||False|
3736|926|Cypher||False|
3737|926|Infantry||False|
3738|926|Fallen||False|
3739|926|Epic Hero||False|
3740|926|Character||False|
3741|928|Heretic Astartes||True|
3742|928|Infantry|ALL MODELS|False|
3743|928|Fabius Bile|FABIUS BILE ONLY|False|
3744|928|Epic Hero|FABIUS BILE ONLY|False|
3745|928|Character|FABIUS BILE ONLY|False|
3746|928|Chaos Undivided|ALL MODELS|False|
3747|928|Chaos|ALL MODELS|False|
3748|929|Heretic Astartes||True|
3749|929|Character||False|
3750|929|Infantry||False|
3751|929|Chaos Lord||False|
3752|929|Chaos||False|
3753|929|Grenades||False|
3754|930|Heretic Astartes||True|
3755|930|Terminator||False|
3756|930|Chaos Lord||False|
3757|930|Chaos Lord in Terminator Armour||False|
3758|930|Infantry||False|
3759|930|Character||False|
3760|930|Chaos||False|
3761|931|Heretic Astartes||True|
3762|931|Mounted||False|
3763|931|Grenades||False|
3764|931|Chaos||False|
3765|931|Character||False|
3766|931|Chaos Lord on Bike||False|
3767|932|Heretic Astartes||True|
3768|932|Juggernaut||False|
3769|932|Chaos Lord||False|
3770|932|Khorne||False|
3771|932|Grenades||False|
3772|932|Character||False|
3773|932|Mounted||False|
3774|932|Chaos||False|
3775|933|Heretic Astartes||True|
3776|933|Chaos||False|
3777|933|Tzeentch||False|
3778|933|Fly||False|
3779|933|Chaos Lord||False|
3780|933|Disc of Tzeentch||False|
3781|933|Character||False|
3782|933|Infantry||False|
3783|933|Grenades||False|
3784|934|Heretic Astartes||True|
3785|934|Character||False|
3786|934|Palanquin of Nurgle||False|
3787|934|Chaos Lord||False|
3788|934|Nurgle||False|
3789|934|Grenades||False|
3790|934|Chaos||False|
3791|934|Infantry||False|
3792|935|Heretic Astartes||True|
3793|935|Chaos||False|
3794|935|Grenades||False|
3795|935|Character||False|
3796|935|Mounted||False|
3797|935|Steed of Slaanesh||False|
3798|935|Chaos Lord||False|
3799|935|Slaanesh||False|
3800|936|Heretic Astartes||True|
3801|936|Infantry|ALL MODELS|False|
3802|936|Grenades|ALL MODELS|False|
3803|936|Chaos|ALL MODELS|False|
3804|936|Character|DARK APOSTLE ONLY|False|
3805|936|Dark Apostle|DARK APOSTLE ONLY|False|
3806|937|Heretic Astartes||True|
3807|937|Daemon Prince||False|
3808|937|Daemon||False|
3809|937|Monster||False|
3810|937|Character||False|
3811|937|Chaos||False|
3812|938|Heretic Astartes||True|
3813|938|Psyker||False|
3814|938|Grenades||False|
3815|938|Chaos||False|
3816|938|Sorcerer||False|
3817|938|Character||False|
3818|938|Infantry||False|
3819|939|Heretic Astartes||True|
3820|939|Psyker||False|
3821|939|Chaos||False|
3822|939|Infantry||False|
3823|939|Character||False|
3824|939|Terminator||False|
3825|939|Sorcerer in Terminator Armour||False|
3826|940|Heretic Astartes||True|
3827|940|Chaos||False|
3828|940|Mounted||False|
3829|940|Character||False|
3830|940|Grenades||False|
3831|940|Psyker||False|
3832|940|Sorcerer on Bike||False|
3833|941|Heretic Astartes||True|
3834|941|Character||False|
3835|941|Grenades||False|
3836|941|Chaos||False|
3837|941|Psyker||False|
3838|941|Tzeentch||False|
3839|941|Fly||False|
3840|941|Disc of Tzeentch||False|
3841|941|Infantry||False|
3842|941|Sorcerer||False|
3843|942|Heretic Astartes||True|
3844|942|Palanquin of Nurgle||False|
3845|942|Sorcerer||False|
3846|942|Nurgle||False|
3847|942|Psyker||False|
3848|942|Infantry||False|
3849|942|Character||False|
3850|942|Grenades||False|
3851|942|Chaos||False|
3852|943|Heretic Astartes||True|
3853|943|Steed of Slaanesh||False|
3854|943|Sorcerer||False|
3855|943|Slaanesh||False|
3856|943|Chaos||False|
3857|943|Grenades||False|
3858|943|Character||False|
3859|943|Mounted||False|
3860|944|Heretic Astartes||True|
3861|944|Infantry||False|
3862|944|Grenades||False|
3863|944|Chaos||False|
3864|944|Warpsmith||False|
3865|944|Character||False|
3866|946|Heretic Astartes||True|
3867|946|Chaos||False|
3868|946|Cultist Mob||False|
3869|946|Infantry||False|
3870|946|Battleline||False|
3871|946|Damned||False|
3872|946|Grenades||False|
3873|947|Heretic Astartes||True|
3874|947|Chaos Terminator Squad||False|
3875|947|Terminator||False|
3876|947|Chaos||False|
3877|947|Infantry||False|
3878|952|Heretic Astartes||True|
3879|952|Chosen||False|
3880|952|Chaos||False|
3881|952|Grenades||False|
3882|952|Infantry||False|
3883|953|Heretic Astartes||True|
3884|953|Daemon||False|
3885|953|Possessed||False|
3886|953|Chaos||False|
3887|953|Infantry||False|
3888|954|Heretic Astartes||True|
3889|954|Walker||False|
3890|954|Chaos||False|
3891|954|Helbrute||False|
3892|954|Vehicle||False|
3893|955|Heretic Astartes||True|
3894|955|Mutilators||False|
3895|955|Daemon||False|
3896|955|Chaos||False|
3897|955|Infantry||False|
3898|956|Heretic Astartes||True|
3899|956|Transport||False|
3900|956|Dedicated Transport||False|
3901|956|Vehicle||False|
3902|956|Smoke||False|
3903|956|Chaos||False|
3904|956|Rhino||False|
3905|957|Heretic Astartes||True|
3906|957|Grenades||False|
3907|957|Chaos||False|
3908|957|Mounted||False|
3909|957|Chaos Bikers||False|
3910|958|Heretic Astartes||True|
3911|958|Infantry||False|
3912|958|Fly||False|
3913|958|Jump Pack||False|
3914|958|Chaos||False|
3915|958|Raptors||False|
3916|959|Heretic Astartes||True|
3917|959|Daemon||False|
3918|959|Infantry||False|
3919|959|Fly||False|
3920|959|Jump Pack||False|
3921|959|Chaos||False|
3922|959|Warp Talons||False|
3923|960|Heretic Astartes||True|
3924|960|Beast||False|
3925|960|Chaos||False|
3926|960|Chaos Spawn||False|
3927|961|Heretic Astartes||True|
3928|961|Daemon||False|
3929|961|Vehicle||False|
3930|961|Fly||False|
3931|961|Aircraft||False|
3932|961|Chaos||False|
3933|961|Heldrake||False|
3934|962|Heretic Astartes||True|
3935|962|Vehicle||False|
3936|962|Transport||False|
3937|962|Smoke||False|
3938|962|Land Raider||False|
3939|962|Chaos||False|
3940|963|Heretic Astartes||True|
3941|963|Predator Destructor||False|
3942|963|Chaos||False|
3943|963|Smoke||False|
3944|963|Vehicle||False|
3945|964|Heretic Astartes||True|
3946|964|Vindicator||False|
3947|964|Smoke||False|
3948|964|Vehicle||False|
3949|964|Chaos||False|
3950|965|Heretic Astartes||True|
3951|965|Chaos||False|
3952|965|Daemon||False|
3953|965|Infantry||False|
3954|965|Obliterators||False|
3955|966|Heretic Astartes||True|
3956|966|Infantry||False|
3957|966|Chaos||False|
3958|966|Havocs||False|
3959|967|Heretic Astartes||True|
3960|967|Vehicle||False|
3961|967|Forgefiend||False|
3962|967|Daemon||False|
3963|967|Chaos||False|
3964|967|Walker||False|
3965|968|Heretic Astartes||True|
3966|968|Vehicle||False|
3967|968|Maulerfiend||False|
3968|968|Daemon||False|
3969|968|Chaos||False|
3970|968|Walker||False|
3971|969|Heretic Astartes||True|
3972|969|Chaos||False|
3973|969|Smoke||False|
3974|969|Walker||False|
3975|969|Vehicle||False|
3976|969|Defiler||False|
3977|969|Daemon||False|
3978|970|Heretic Astartes||True|
3979|970|Vehicle||False|
3980|970|Titanic||False|
3981|970|Chaos||False|
3982|970|Khorne||False|
3983|970|Lord of Skulls||False|
3984|970|Daemon||False|
3985|970|Towering||False|
3986|1016|||True|
3987|1016|Thousand Sons||True|
3988|1016|Psyker||False|
3989|1016|Sorcerer||False|
3990|1016|Tzeentch||False|
3991|1016|Chaos||False|
3992|1016|Grenades||False|
3993|1016|Infantry||False|
3994|1016|Character||False|
3995|1017|||True|
3996|1017|Thousand Sons||True|
3997|1017|Chaos||False|
3998|1017|Terminator||False|
3999|1017|Psyker||False|
4000|1017|Character||False|
4001|1017|Infantry||False|
4002|1017|Sorcerer||False|
4003|1017|Tzeentch||False|
4004|1020|||True|
4005|1020|Thousand Sons||True|
4006|1020|Infantry|ALL MODELS|False|
4007|1020|Battleline|ALL MODELS|False|
4008|1020|Chaos|ALL MODELS|False|
4009|1020|Tzeentch|ALL MODELS|False|
4010|1020|Rubricae|ALL MODELS|False|
4011|1020|Rubric Marines|ALL MODELS|False|
4012|1020|Psyker|ASPIRING SORCERER ONLY|False|
4013|1021|||True|
4014|1021|Thousand Sons||True|
4015|1021|Helbrute||False|
4016|1021|Tzeentch||False|
4017|1021|Vehicle||False|
4018|1021|Chaos||False|
4019|1021|Walker||False|
4020|1022|Thousand Sons||True|
4021|1022|||True|
4022|1022|Vehicle||False|
4023|1022|Transport||False|
4024|1022|Dedicated Transport||False|
4025|1022|Smoke||False|
4026|1022|Chaos||False|
4027|1022|Tzeentch||False|
4028|1022|Rhino||False|
4029|1023|||True|
4030|1023|Thousand Sons||True|
4031|1023|Chaos Spawn||False|
4032|1023|Beast||False|
4033|1023|Chaos||False|
4034|1023|Tzeentch||False|
4035|1023|Mutant||False|
4036|1024|||True|
4037|1024|Thousand Sons||True|
4038|1024|Daemon||False|
4039|1024|Aircraft||False|
4040|1024|Vehicle||False|
4041|1024|Fly||False|
4042|1024|Heldrake||False|
4043|1024|Tzeentch||False|
4044|1024|Chaos||False|
4045|1025|||True|
4046|1025|Thousand Sons||True|
4047|1025|Vehicle||False|
4048|1025|Transport||False|
4049|1025|Smoke||False|
4050|1025|Chaos||False|
4051|1025|Land Raider||False|
4052|1025|Tzeentch||False|
4053|1026|Thousand Sons||True|
4054|1026|||True|
4055|1026|Tzeentch||False|
4056|1026|Vehicle||False|
4057|1026|Smoke||False|
4058|1026|Chaos||False|
4059|1026|Predator Destructor||False|
4060|1027|Thousand Sons||True|
4061|1027|||True|
4062|1027|Vindicator||False|
4063|1027|Tzeentch||False|
4064|1027|Chaos||False|
4065|1027|Smoke||False|
4066|1027|Vehicle||False|
4067|1028|||True|
4068|1028|Thousand Sons||True|
4069|1028|Vehicle||False|
4070|1028|Walker||False|
4071|1028|Chaos||False|
4072|1028|Daemon||False|
4073|1028|Tzeentch||False|
4074|1028|Forgefiend||False|
4075|1029|Thousand Sons||True|
4076|1029|||True|
4077|1029|Tzeentch||False|
4078|1029|Chaos||False|
4079|1029|Daemon||False|
4080|1029|Maulerfiend||False|
4081|1029|Vehicle||False|
4082|1029|Walker||False|
4083|1030|Thousand Sons||True|
4084|1030|||True|
4085|1030|Smoke||False|
4086|1030|Chaos||False|
4087|1030|Tzeentch||False|
4088|1030|Defiler||False|
4089|1030|Daemon||False|
4090|1030|Walker||False|
4091|1030|Vehicle||False|
4092|1031|Thousand Sons||True|
4093|1031|||True|
4094|1031|Primarch||False|
4095|1031|Monster||False|
4096|1031|Epic Hero||False|
4097|1031|Fly||False|
4098|1031|Daemon||False|
4099|1031|Psyker||False|
4100|1031|Chaos||False|
4101|1031|Tzeentch||False|
4102|1031|Magnus the Red||False|
4103|1031|Character||False|
4104|1032|||True|
4105|1032|Thousand Sons||True|
4106|1032|Chaos||False|
4107|1032|Tzeentch||False|
4108|1032|Infantry||False|
4109|1032|Ahriman||False|
4110|1032|Mounted||False|
4111|1032|Character||False|
4112|1032|Epic Hero||False|
4113|1032|Fly||False|
4114|1032|Psyker||False|
4115|1033|Thousand Sons||True|
4116|1033|||True|
4117|1033|Tzeentch||False|
4118|1033|Chaos||False|
4119|1033|Psyker||False|
4120|1033|Character||False|
4121|1033|Infantry||False|
4122|1033|Grenades||False|
4123|1033|Exalted Sorcerer||False|
4124|1034|Thousand Sons||True|
4125|1034|||True|
4126|1034|Infantry||False|
4127|1034|Mutant||False|
4128|1034|Tzeentch||False|
4129|1034|Chaos||False|
4130|1034|Tzaangors||False|
4131|1035|Thousand Sons||True|
4132|1035|||True|
4133|1035|Psyker|SCARAB OCCULT SORCERER ONLY|False|
4134|1035|Scarab Occult|ALL MODELS|False|
4135|1035|Rubricae|ALL MODELS|False|
4136|1035|Tzeentch|ALL MODELS|False|
4137|1035|Chaos|ALL MODELS|False|
4138|1035|Terminator|ALL MODELS|False|
4139|1035|Infantry|ALL MODELS|False|
4140|1036|Thousand Sons||True|
4141|1036|||True|
4142|1036|Tzeentch||False|
4143|1036|Chaos||False|
4144|1036|Psyker||False|
4145|1036|Daemon||False|
4146|1036|Character||False|
4147|1036|Monster||False|
4148|1036|Daemon Prince||False|
4149|1037|||True|
4150|1037|Character||False|
4151|1037|Nurgle||False|
4152|1037|Chaos Lord||False|
4153|1037|Chaos||False|
4154|1037|Grenades||False|
4155|1037|Infantry||False|
4156|1038|||True|
4157|1038|Terminator||False|
4158|1038|Nurgle||False|
4159|1038|Chaos||False|
4160|1038|Character||False|
4161|1038|Infantry||False|
4162|1038|Chaos Lord||False|
4163|1041|||True|
4164|1041|Nurgle||False|
4165|1041|Chaos||False|
4166|1041|Psyker||False|
4167|1041|Character||False|
4168|1041|Infantry||False|
4169|1041|Sorcerer||False|
4170|1041|Terminator||False|
4171|1043|||True|
4172|1043|Infantry||False|
4173|1043|Chaos||False|
4174|1043|Nurgle||False|
4175|1043|Cultists||False|
4176|1044|Death Guard||True|
4177|1044|||True|
4178|1044|Nurgle||False|
4179|1044|Infantry||False|
4180|1044|Battleline||False|
4181|1044|Grenades||False|
4182|1044|Chaos||False|
4183|1044|Plague Marines||False|
4184|1045|||True|
4185|1045|Death Guard||True|
4186|1045|Chaos||False|
4187|1045|Daemon||False|
4188|1045|Possessed||False|
4189|1045|Infantry||False|
4190|1046|Death Guard||True|
4191|1046|||True|
4192|1046|Vehicle||False|
4193|1046|Walker||False|
4194|1046|Chaos||False|
4195|1046|Nurgle||False|
4196|1046|Helbrute||False|
4197|1047|||True|
4198|1047|Death Guard||True|
4199|1047|Rhino||False|
4200|1047|Dedicated Transport||False|
4201|1047|Transport||False|
4202|1047|Nurgle||False|
4203|1047|Chaos||False|
4204|1047|Vehicle||False|
4205|1047|Smoke||False|
4206|1048|||True|
4207|1048|Death Guard||True|
4208|1048|Chaos||False|
4209|1048|Beast||False|
4210|1048|Chaos Spawn||False|
4211|1048|Nurgle||False|
4212|1049|Death Guard||True|
4213|1049|||True|
4214|1049|Transport||False|
4215|1049|Vehicle||False|
4216|1049|Smoke||False|
4217|1049|Chaos||False|
4218|1049|Nurgle||False|
4219|1049|Land Raider||False|
4220|1050|Death Guard||True|
4221|1050|||True|
4222|1050|Predator Annihilator||False|
4223|1050|Chaos||False|
4224|1050|Nurgle||False|
4225|1050|Vehicle||False|
4226|1050|Smoke||False|
4227|1051|Death Guard||True|
4228|1051|||True|
4229|1051|Vehicle||False|
4230|1051|Walker||False|
4231|1051|Defiler||False|
4232|1051|Daemon||False|
4233|1051|Nurgle||False|
4234|1051|Chaos||False|
4235|1051|Smoke||False|
4236|1052|||True|
4237|1052|Death Guard||True|
4238|1052|Character||False|
4239|1052|Daemon||False|
4240|1052|Monster||False|
4241|1052|Chaos||False|
4242|1052|Nurgle||False|
4243|1052|Daemon Prince||False|
4244|1053|Death Guard||True|
4245|1053|||True|
4246|1053|Chaos||False|
4247|1053|Psyker||False|
4248|1053|Character||False|
4249|1053|Terminator||False|
4250|1053|Typhus||False|
4251|1053|Nurgle||False|
4252|1053|Epic Hero||False|
4253|1053|Infantry||False|
4254|1054|Death Guard||True|
4255|1054|||True|
4256|1054|Lord of Contagion||False|
4257|1054|Terminator||False|
4258|1054|Chaos||False|
4259|1054|Infantry||False|
4260|1054|Grenades||False|
4261|1054|Nurgle||False|
4262|1054|Character||False|
4263|1055|||True|
4264|1055|Death Guard||True|
4265|1055|Psyker||False|
4266|1055|Chaos||False|
4267|1055|Nurgle||False|
4268|1055|Malignant Plaguecaster||False|
4269|1055|Infantry||False|
4270|1055|Character||False|
4271|1056|Death Guard||True|
4272|1056|||True|
4273|1056|Poxwalkers||False|
4274|1056|Infantry||False|
4275|1056|Chaos||False|
4276|1056|Nurgle||False|
4277|1057|Death Guard||True|
4278|1057|||True|
4279|1057|Fly||False|
4280|1057|Chaos||False|
4281|1057|Foetid Bloat-drone||False|
4282|1057|Daemon||False|
4283|1057|Vehicle||False|
4284|1057|Nurgle||False|
4285|1058|Death Guard||True|
4286|1058|||True|
4287|1058|Infantry||False|
4288|1058|Character||False|
4289|1058|Chaos||False|
4290|1058|Nurgle||False|
4291|1058|Noxious Blightbringer||False|
4292|1094|Chaos Knights||True|
4293|1094|Character||False|
4294|1094|Knight Acheron||False|
4295|1094|Cerastus||False|
4296|1094|Titanic||False|
4297|1094|Walker||False|
4298|1094|Chaos||False|
4299|1094|Vehicle||False|
4300|1094|Towering||False|
4301|1095|Chaos Knights||True|
4302|1095|Titanic||False|
4303|1095|Character||False|
4304|1095|Walker||False|
4305|1095|Vehicle||False|
4306|1095|Knight Lancer||False|
4307|1095|Cerastus||False|
4308|1095|Chaos||False|
4309|1095|Towering||False|
4310|1096|Chaos Knights||True|
4311|1096|Vehicle||False|
4312|1096|Walker||False|
4313|1096|Character||False|
4314|1096|Titanic||False|
4315|1096|Towering||False|
4316|1096|Chaos||False|
4317|1096|Cerastus||False|
4318|1096|Knight Castigator||False|
4319|1097|Chaos Knights||True|
4320|1097|Vehicle||False|
4321|1097|Knight Atrapos||False|
4322|1097|Cerastus||False|
4323|1097|Chaos||False|
4324|1097|Towering||False|
4325|1097|Titanic||False|
4326|1097|Character||False|
4327|1097|Walker||False|
4328|1098|Chaos Knights||True|
4329|1098|Walker||False|
4330|1098|Chaos||False|
4331|1098|Knight Magaera||False|
4332|1098|Abhorrent||False|
4333|1098|Character||False|
4334|1098|Vehicle||False|
4335|1098|Titanic||False|
4336|1098|Towering||False|
4337|1099|Chaos Knights||True|
4338|1099|Titanic||False|
4339|1099|Chaos||False|
4340|1099|Towering||False|
4341|1099|Walker||False|
4342|1099|Acastus||False|
4343|1099|Knight Porphyrion||False|
4344|1099|Vehicle||False|
4345|1100|Chaos Knights||True|
4346|1100|Walker||False|
4347|1100|Character||False|
4348|1100|Titanic||False|
4349|1100|Vehicle||False|
4350|1100|Towering||False|
4351|1100|Chaos||False|
4352|1100|Abhorrent||False|
4353|1100|Knight Styrix||False|
4354|1104|Legiones Daemonica||True|
4355|1104|Character||False|
4356|1104|Epic Hero||False|
4357|1104|Chaos||False|
4358|1104|Daemon||False|
4359|1104|Khorne||False|
4360|1104|Karanak||False|
4361|1104|Beast||False|
4362|1105|Legiones Daemonica||True|
4363|1105|Monster||False|
4364|1105|Character||False|
4365|1105|Epic Hero||False|
4366|1105|Chaos||False|
4367|1105|Skarbrand||False|
4368|1105|Khorne||False|
4369|1105|Daemon||False|
4370|1106|Legiones Daemonica||True|
4371|1106|Chaos||False|
4372|1106|Khorne||False|
4373|1106|Skulltaker||False|
4374|1106|Daemon||False|
4375|1106|Character||False|
4376|1106|Infantry||False|
4377|1106|Epic Hero||False|
4378|1111|Legiones Daemonica||True|
4379|1111|Rendmaster on Blood throne||False|
4380|1111|Mounted||False|
4381|1111|Character||False|
4382|1111|Daemon||False|
4383|1111|Khorne||False|
4384|1111|Chaos||False|
4385|1111|Shadow Legion||False|
4386|1112|Legiones Daemonica||True|
4387|1112|Chaos||False|
4388|1112|Beast||False|
4389|1112|Flesh Hounds||False|
4390|1112|Shadow Legion||False|
4391|1112|Khorne||False|
4392|1112|Daemon||False|
4393|1114|Legiones Daemonica||True|
4394|1114|Bloodletters||False|
4395|1114|Khorne||False|
4396|1114|Daemon||False|
4397|1114|Chaos||False|
4398|1114|Battleline||False|
4399|1114|Infantry||False|
4400|1114|Shadow Legion||False|
4401|1115|Legiones Daemonica||True|
4402|1115|Shadow Legion||False|
4403|1115|Bloodcrushers||False|
4404|1115|Khorne||False|
4405|1115|Daemon||False|
4406|1115|Mounted||False|
4407|1115|Chaos||False|
4408|1116|Legiones Daemonica||True|
4409|1116|Chaos||False|
4410|1116|Mounted||False|
4411|1116|Daemon||False|
4412|1116|Khorne||False|
4413|1116|Skull Cannon||False|
4414|1116|Shadow Legion||False|
4415|1117|Legiones Daemonica||True|
4416|1117|Daemon||False|
4417|1117|Chaos||False|
4418|1117|Epic Hero||False|
4419|1117|Monster||False|
4420|1117|Character||False|
4421|1117|Fly||False|
4422|1117|Psyker||False|
4423|1117|Kairos Fateweaver||False|
4424|1117|Tzeentch||False|
4425|1118|Legiones Daemonica||True|
4426|1118|Infantry||False|
4427|1118|Character||False|
4428|1118|Epic Hero||False|
4429|1118|Psyker||False|
4430|1118|Chaos||False|
4431|1118|Daemon||False|
4432|1118|Tzeentch||False|
4433|1118|The Changeling||False|
4434|1119|Legiones Daemonica||True|
4435|1119|Mounted||False|
4436|1119|Fly||False|
4437|1119|Epic Hero||False|
4438|1119|Character||False|
4439|1119|Chaos||False|
4440|1119|Daemon||False|
4441|1119|Tzeentch||False|
4442|1119|The Blue Scribes||False|
4443|1120|Legiones Daemonica||True|
4444|1120|Tzeentch||False|
4445|1120|Lord of Change||False|
4446|1120|Shadow Legion||False|
4447|1120|Daemon||False|
4448|1120|Monster||False|
4449|1120|Character||False|
4450|1120|Fly||False|
4451|1120|Psyker||False|
4452|1120|Chaos||False|
4453|1125|Legiones Daemonica||True|
4454|1125|Chaos||False|
4455|1125|Flamers||False|
4456|1125|Tzeentch||False|
4457|1125|Daemon||False|
4458|1125|Fly||False|
4459|1125|Infantry||False|
4460|1125|Shadow Legion||False|
4461|1126|Legiones Daemonica||True|
4462|1126|Shadow Legion||False|
4463|1126|Exalted Flamer||False|
4464|1126|Tzeentch||False|
4465|1126|Daemon||False|
4466|1126|Chaos||False|
4467|1126|Fly||False|
4468|1126|Character||False|
4469|1126|Infantry||False|
4470|1127|Legiones Daemonica||True|
4471|1127|Fly||False|
4472|1127|Screamers||False|
4473|1127|Tzeentch||False|
4474|1127|Daemon||False|
4475|1127|Chaos||False|
4476|1127|Beast||False|
4477|1127|Shadow Legion||False|
4478|1128|Legiones Daemonica||True|
4479|1128|Shadow Legion||False|
4480|1128|Chaos||False|
4481|1128|Fly||False|
4482|1128|Mounted||False|
4483|1128|Daemon||False|
4484|1128|Tzeentch||False|
4485|1128|Burning Chariot||False|
4486|1129|Legiones Daemonica||True|
4487|1129|Infantry||False|
4488|1129|Nurgle||False|
4489|1129|Epic Hero||False|
4490|1129|Chaos||False|
4491|1129|Daemon||False|
4492|1129|Epidemius||False|
4493|1129|Character||False|
4494|1130|Legiones Daemonica||True|
4495|1130|Chaos||False|
4496|1130|Great Unclean One||False|
4497|1130|Nurgle||False|
4498|1130|Psyker||False|
4499|1130|Shadow Legion||False|
4500|1130|Monster||False|
4501|1130|Character||False|
4502|1130|Daemon||False|
4503|1132|Legiones Daemonica||True|
4504|1132|Shadow Legion||False|
4505|1132|Infantry||False|
4506|1132|Battleline||False|
4507|1132|Chaos||False|
4508|1132|Daemon||False|
4509|1132|Nurgle||False|
4510|1132|Plaguebearers||False|
4511|1133|Legiones Daemonica||True|
4512|1133|Swarm||False|
4513|1133|Daemon||False|
4514|1133|Nurgle||False|
4515|1133|Shadow Legion||False|
4516|1133|Nurglings||False|
4517|1133|Battleline||False|
4518|1133|Chaos||False|
4519|1134|Legiones Daemonica||True|
4520|1134|Beast||False|
4521|1134|Chaos||False|
4522|1134|Nurgle||False|
4523|1134|Beasts of Nurgle||False|
4524|1134|Shadow Legion||False|
4525|1134|Daemon||False|
4526|1135|Legiones Daemonica||True|
4527|1135|Chaos||False|
4528|1135|Nurgle||False|
4529|1135|Shadow Legion||False|
4530|1135|Fly||False|
4531|1135|Plague Drones||False|
4532|1135|Mounted||False|
4533|1135|Daemon||False|
4534|1136|Legiones Daemonica||True|
4535|1136|Epic Hero||False|
4536|1136|Infantry||False|
4537|1136|Character||False|
4538|1136|Fly||False|
4539|1136|Chaos||False|
4540|1136|Daemon||False|
4541|1136|Slaanesh||False|
4542|1136|The Masque of Slaanesh||False|
4543|1137|Legiones Daemonica||True|
4544|1137|Monster||False|
4545|1137|Character||False|
4546|1137|Psyker||False|
4547|1137|Chaos||False|
4548|1137|Daemon||False|
4549|1137|Slaanesh||False|
4550|1137|Keeper of Secrets||False|
4551|1137|Shadow Legion||False|
4552|1138|Legiones Daemonica||True|
4553|1138|Character||False|
4554|1138|Psyker||False|
4555|1138|Daemon||False|
4556|1138|Slaanesh||False|
4557|1138|Tranceweaver||False|
4558|1138|Infantry||False|
4559|1138|Shadow Legion||False|
4560|1138|Chaos||False|
4561|1139|Legiones Daemonica||True|
4562|1139|Herald of Slaanesh||False|
4563|1139|Shadow Legion||False|
4564|1139|Mounted||False|
4565|1139|Character||False|
